datetime,temperature,temperature_ds,humidity,light,co2,ec,ph,wet_bulb_temperature,dew_point,hd,vpd,light_lux,light_Wm2,ext_temp,ext_rh,ext_icsr_MJ,ext_wind_ms,ext_icsr_Wm2,vent_angle_deg,ACH,U_cover,U_screen_factor,G_env_noshade,G_env_shaded,G_vent,G_loss_noshade,G_loss_shaded,Q_solar_noshade,Q_solar_shaded,Q_air_noshade,Q_air_shaded,_time_for_dt,T_in_model_noshade,T_in_model_shaded,deltaT_screen,share_env_loss_noshade,share_vent_loss_noshade,share_env_loss_shaded,share_vent_loss_shaded,T_measured,error_measured_vs_model_shaded,rad_model_noshade_Wm2,rad_model_shaded_Wm2,rad_model_noshade_lux,rad_model_shaded_lux,w_in_kg_per_kg,h_in_kJ_per_kgda,abs_hum_in_kg_per_m3,ext_rh_assumed,w_out_kg_per_kg,h_out_kJ_per_kgda,abs_hum_out_kg_per_m3,water_removed_kg_per_m2,w_after_vent,RH_after_vent,vpd_measured,RH_model_shaded,vpd_model_shaded,deltaVPD_shading,VPD_stage1,VPD_stage2,VPD_stage3,T_stage1,T_stage2,T_stage3,RH_stage1,RH_stage2,RH_stage3,energy_stage3_kWh_per_m2,q_sens_stage3_kWh_per_m2,q_lat_stage3_kWh_per_m2
2025-09-18 04:50:00,26.417,,77.115,0.0,2000.0,,,23.345184326171875,22.08710983758895,5.730091131770836,0.7885544900168823,0.0,0.0,21.516666666666666,90.16666666666667,0.0,0.16666666666666663,0.0,30.0,2.238095238095238,7.0,0.8,11.200000000000001,8.96,3.3571428571428568,14.557142857142857,12.317142857142859,0.0,0.0,0.0,0.0,2025-09-18 04:50:00,21.53032682054283,21.535437791243922,-0.0051109707010930094,0.7693817468105987,0.23061825318940135,0.7274414289028067,0.27255857109719317,26.417,4.88156220875608,0.0,0.0,0.0,0.0,0.016747572707290975,69.28408370940255,0.019766053825175812,False,0.014540308982263914,58.592997137087906,0.017198302151464073,0.004446059788983078,0.015924228301923738,73.4185105672886,0.7884331460107958,100.0,0.0,0.7884331460107958,0.6831404333252462,0.0,0.0,21.535437791243922,-124.68165935184184,-124.68165935184184,73.4185105672886,100.0,100.0,0.0,0.0,0.0
2025-09-18 05:00:00,26.45,,76.944,0.0,2000.0,,,23.351459503173828,22.082548765103397,5.78428363927803,0.7960790032448728,0.0,0.0,21.5,90.0,0.0,0.0,0.0,30.0,2.0,7.0,0.8,11.200000000000001,8.96,3.0,14.200000000000001,11.96,0.0,0.0,0.0,0.0,2025-09-18 05:00:00,21.51437715936845,21.519740162233653,-0.005363002865202304,0.7887323943661972,0.2112676056338028,0.7491638795986623,0.2508361204013378,26.45,4.9302598377663465,0.0,0.0,0.0,0.0,0.016742833754256906,69.30622441160469,0.019760552853785154,False,0.014497668859634017,58.46743159564144,0.017148588080164326,0.0040412968103212,0.015994445456049278,73.5909045222104,0.7958703749850806,100.0,0.0,0.7958703749850806,0.6780584872019868,0.0,0.0,21.519740162233653,-124.72398746727174,-124.72398746727174,73.5909045222104,100.0,100.0,0.0,0.0,0.0
2025-09-18 05:10:00,26.497000000000003,,76.8,0.0,2000.0,,,23.374370574951172,22.0969230289339,5.836900054752813,0.8034354856808875,0.0,0.0,21.416666666666668,90.16666666666667,0.0,0.24999999999999997,0.0,30.0,2.357142857142857,7.0,0.8,11.200000000000001,8.96,3.535714285714286,14.735714285714288,12.495714285714287,0.0,0.0,0.0,0.0,2025-09-18 05:10:00,21.461049977769566,21.472037312195322,-0.010987334425756501,0.7600581677169171,0.23994183228308288,0.7170458442894706,0.2829541557105293,26.497000000000003,5.024962687804681,0.0,0.0,0.0,0.0,0.01675823154479784,69.39423881545046,0.019778426404479396,False,0.014449528468700365,58.25903433343696,0.01709245622955152,0.004897748668578217,0.01585124105061669,72.74672190602725,0.8030612166154274,100.0,0.0,0.8030612166154274,0.6976935595663696,0.0,0.0,21.472037312195322,-124.6700540406509,-124.6700540406509,72.74672190602725,100.0,100.0,0.0,0.0,0.0
2025-09-18 05:20:00,26.549,,76.461,0.0,2000.0,,,23.374637603759766,22.075160073207755,5.938101780855268,0.8174631766067095,0.0,0.0,21.333333333333332,90.33333333333333,0.0,0.49999999999999994,0.0,30.0,2.7142857142857144,7.0,0.8,11.200000000000001,8.96,4.071428571428572,15.271428571428572,13.031428571428574,0.0,0.0,0.0,0.0,2025-09-18 05:20:00,21.388812362477324,21.405092460598546,-0.016280098121221442,0.7333956969130029,0.26660430308699723,0.6875685156763867,0.31243148432361323,26.549,5.143907539401454,0.0,0.0,0.0,0.0,0.016734807047424565,69.38843027529069,0.019751235344471478,False,0.014401452770888456,58.05081635927421,0.017036394494369264,0.005700051161252495,0.015679242017562992,71.7567323858955,0.8172941166197885,100.0,0.0,0.8172941166197885,0.7200806079260837,0.0,0.0,21.405092460598546,-124.62135164604601,-124.62135164604601,71.7567323858955,100.0,100.0,0.0,0.0,0.0
2025-09-18 05:30:00,26.034,,77.82300000000001,0.0,2000.0,,,23.087528228759766,21.865687741410518,5.434540995578257,0.7471083250220939,0.0,0.0,21.25,90.5,0.0,0.75,0.0,30.0,3.071428571428571,7.0,0.8,11.200000000000001,8.96,4.607142857142857,15.807142857142857,13.567142857142859,0.0,0.0,0.0,0.0,2025-09-18 05:30:00,21.307544701587823,21.32716055063535,-0.01961584904752911,0.7085404428377768,0.2914595571622232,0.660419079709382,0.33958092029061804,26.034,4.706839449364647,0.0,0.0,0.0,0.0,0.016517669627157016,68.30073481811623,0.019499123473041575,False,0.014353442333524796,57.84277908437808,0.01698040355697474,0.0059825425902547795,0.015409791369702427,72.72942683503086,0.7469661120244386,100.0,0.0,0.7469661120244386,0.69197019113065,0.0,0.0,21.32716055063535,-124.84636248022436,-124.84636248022436,72.72942683503086,100.0,100.0,0.0,0.0,0.0
2025-09-18 05:40:00,26.086000000000002,,77.611,0.0,2000.0,,,23.106060028076172,21.87117615692366,5.503329423155392,0.7566852944780014,0.0,0.0,21.166666666666668,90.66666666666667,0.0,0.9999999999999999,0.0,30.0,3.4285714285714284,7.0,0.8,11.200000000000001,8.96,5.142857142857142,16.34285714285714,14.102857142857143,0.0,0.0,0.0,0.0,2025-09-18 05:40:00,21.222272494206976,21.243330094416365,-0.021057600209388738,0.6853146853146854,0.3146853146853147,0.6353322528363048,0.36466774716369527,26.086000000000002,4.842669905583637,0.0,0.0,0.0,0.0,0.016523514953874305,68.36954718426102,0.019505911720644153,False,0.014305497718089139,57.63492390476877,0.016924484093132817,0.0068441674704228,0.015256076533425639,71.80036260928448,0.7564272659878761,100.0,0.0,0.7564272659878761,0.7118775364246344,0.0,0.0,21.243330094416365,-124.82765711658425,-124.82765711658425,71.80036260928448,100.0,100.0,0.0,0.0,0.0
2025-09-18 05:50:00,26.089,,77.51,0.0,2000.0,,,23.094844818115234,21.85303744573175,5.528313943706156,0.7601186036170147,0.0,0.0,21.083333333333332,90.83333333333333,0.0,1.25,0.0,30.0,3.7857142857142856,7.0,0.8,11.200000000000001,8.96,5.678571428571428,16.87857142857143,14.638571428571428,0.0,0.0,0.0,0.0,2025-09-18 05:50:00,21.135417140465066,21.156584760510658,-0.021167620045591917,0.663563267033432,0.33643673296656784,0.6120815848541037,0.3879184151458963,26.089,4.932415239489341,0.0,0.0,0.0,0.0,0.01650444370163171,68.32403474080219,0.019483763759887102,False,0.014257619480246939,57.42725220134881,0.016868636772049937,0.007655251097146689,0.01508680460956751,71.00999080754859,0.7599742914855416,100.0,0.0,0.7599742914855416,0.7279468180744932,0.0,0.0,21.156584760510658,-124.83192712921321,-124.83192712921321,71.00999080754859,100.0,100.0,0.0,0.0,0.0
2025-09-18 06:00:00,25.973000000000003,,77.776,0.56,2000.0,,,23.023895263671875,21.796669806062845,5.426972027464491,0.7459473044037701,0.56,0.004648,21.0,91.0,0.0,1.5,0.0,30.0,4.142857142857142,7.0,0.8,11.200000000000001,8.96,6.214285714285713,17.414285714285715,15.174285714285713,0.0,0.0,0.0,0.0,2025-09-18 06:00:00,21.04807666732913,21.068582468122074,-0.020505800792943063,0.6431501230516817,0.3568498769483182,0.5904726040293731,0.40952739597062693,25.973000000000003,4.904417531877929,0.0,0.0,0.0,0.0,0.01644644221031935,68.05591397297195,0.019416399952629844,False,0.014209808169881644,57.219765339989564,0.016812862256407775,0.008339449779346303,0.014902099658588554,70.64361701035237,0.7458548776042084,100.0,0.0,0.7458548776042084,0.7331761237742545,0.0,0.0,21.068582468122074,-124.89381439766159,-124.89381439766159,70.64361701035237,100.0,100.0,0.0,0.0,0.0
2025-09-18 06:10:00,26.018,,77.694,5.220000000000001,2000.0,,,23.054256439208984,21.822816711835593,5.461544718278749,0.7508015641094318,5.220000000000001,0.043326,21.03333333333333,91.0,0.01,1.3666666666666667,2.7777777777777772,30.0,3.9523809523809526,7.0,0.8,11.200000000000001,8.96,5.928571428571429,17.12857142857143,14.88857142857143,1.8055555555555554,0.9027777777777777,0.7222222222222222,0.3611111111111111,2025-09-18 06:10:00,21.065472592246905,21.06251957367813,0.0029530185687747235,0.6538782318598833,0.34612176814011675,0.6018038764152754,0.3981961235847246,26.018,4.95548042632187,1.271111111111111,0.6355555555555555,153.1459170013387,76.57295850066934,0.016473565432384096,68.1717083056734,0.01944790222896938,False,0.014239595215231543,57.32984241063771,0.016847611095928194,0.00794655120101408,0.015001981876640747,70.91705323051978,0.7506009636643869,100.0,0.0,0.7506009636643869,0.7260767385909648,0.0,0.0,21.06251957367813,-124.93681344640997,-124.93681344640997,70.91705323051978,100.0,100.0,0.0,0.0,0.0
2025-09-18 06:20:00,26.163,,77.228,30.869999999999997,2000.0,,,23.123844146728516,21.864813122743342,5.622147575886205,0.7731860435902184,30.869999999999997,0.256221,21.066666666666666,91.0,0.02,1.2333333333333334,5.5555555555555545,30.0,3.761904761904762,7.0,0.8,11.200000000000001,8.96,5.642857142857142,16.84285714285714,14.602857142857143,3.6111111111111107,1.8055555555555554,1.4444444444444444,0.7222222222222222,2025-09-18 06:20:00,21.11971540962892,21.091511485851907,0.02820392377701353,0.6649703138252757,0.33502968617472434,0.6135785560555664,0.3864214439444335,26.163,5.071488514148093,2.542222222222222,1.271111111111111,306.2918340026774,153.1459170013387,0.016516737691959254,68.43209594690668,0.019498041198370602,False,0.014269438390925074,57.44006575628029,0.01688242336895724,0.007608713347787151,0.0151077167016283,70.79601286096144,0.772873806158672,100.0,0.0,0.772873806158672,0.7303973678741313,0.0,0.0,21.091511485851907,-124.88504298334284,-124.88504298334284,70.79601286096144,100.0,100.0,0.0,0.0,0.0
2025-09-18 06:30:00,26.317,,76.69300000000001,67.78,2000.0,,,23.19161605834961,21.90021397604685,5.803527716147153,0.7984498379842827,67.78,0.562574,21.1,91.0,0.030000000000000002,1.1,8.333333333333332,30.0,3.5714285714285716,7.0,0.8,11.200000000000001,8.96,5.357142857142858,16.557142857142857,14.317142857142859,5.416666666666666,2.708333333333333,2.1666666666666665,1.0833333333333333,2025-09-18 06:30:00,21.187872291590164,21.136136100779183,0.05173619081098124,0.6764452113891286,0.3235547886108715,0.6258231889842347,0.37417681101576533,26.317,5.180863899220817,3.8133333333333335,1.9066666666666667,459.4377510040161,229.71887550200805,0.01655298310050881,68.68417496700886,0.019540132241829853,False,0.014299337793086413,57.55043563153659,0.01691729917623599,0.007243859916714846,0.015211527560376432,70.62616525096526,0.7982523365115437,100.0,0.0,0.7982523365115437,0.736659967230807,0.0,0.0,21.136136100779183,-124.80736585441325,-124.80736585441325,70.62616525096526,100.0,100.0,0.0,0.0,0.0
2025-09-18 06:40:00,26.511000000000003,,75.991,85.03999999999999,2000.0,,,23.271617889404297,21.937198573507494,6.044301097933927,0.8319991637724289,85.03999999999999,0.7058319999999999,21.133333333333333,91.0,0.04,0.9666666666666666,11.111111111111109,30.0,3.3809523809523805,7.0,0.8,11.200000000000001,8.96,5.07142857142857,16.271428571428572,14.03142857142857,7.222222222222221,3.6111111111111107,2.888888888888889,1.4444444444444444,2025-09-18 06:40:00,21.262000518451377,21.188177493861616,0.07382302458976042,0.688323090430202,0.311676909569798,0.638566483404602,0.361433516595398,26.511000000000003,5.322822506138387,5.084444444444444,2.542222222222222,612.5836680053548,306.2918340026774,0.016591034896966367,68.98235583995836,0.01958431777669324,False,0.01432929351799875,57.6609522914537,0.016952238618644783,0.006882155910287176,0.015316561580246519,70.29389433159685,0.8317499545832736,100.0,0.0,0.8317499545832736,0.7473751850615744,0.0,0.0,21.188177493861616,-124.69905353996594,-124.69905353996594,70.29389433159685,100.0,100.0,0.0,0.0,0.0
2025-09-18 06:50:00,26.851,,75.14399999999999,72.21000000000001,2000.0,,,23.464412689208984,22.081591295683204,6.379156674241576,0.8789184042414389,72.21000000000001,0.5993430000000001,21.166666666666664,91.0,0.05,0.8333333333333333,13.888888888888886,30.0,3.1904761904761907,7.0,0.8,11.200000000000001,8.96,4.7857142857142865,15.985714285714288,13.745714285714287,9.027777777777777,4.513888888888888,3.6111111111111107,1.8055555555555554,2025-09-18 06:50:00,21.339301681218934,21.244098748338814,0.09520293288012027,0.7006255585344057,0.2993744414655943,0.6518395344003326,0.34816046559966746,26.851,5.606901251661185,6.355555555555555,3.1777777777777776,765.7295850066934,382.8647925033467,0.01674139492954188,69.71844786195507,0.019758882657514333,False,0.014359305662104499,57.77161599150706,0.01698724179720328,0.006839999182213053,0.01547472841431724,69.59656744453726,0.8784837271294164,100.0,0.0,0.8784837271294164,0.7675467717980735,0.0,0.0,21.244098748338814,-124.53770742903856,-124.53770742903856,69.59656744453726,100.0,100.0,0.0,0.0,0.0
2025-09-18 07:00:00,26.904000000000003,,74.969,44.38,2000.0,,,23.487911224365234,22.094304849704585,6.443310782094683,0.8878832344464099,44.38,0.368354,21.2,91.0,0.06,0.7,16.666666666666664,30.0,3.0,7.0,0.8,11.200000000000001,8.96,4.5,15.700000000000001,13.46,10.833333333333332,5.416666666666666,4.333333333333333,2.1666666666666665,2025-09-18 07:00:00,21.41879416041138,21.302361619228673,0.11643254118270718,0.713375796178344,0.28662420382165604,0.6656760772659732,0.3343239227340267,26.904000000000003,5.60163838077133,7.626666666666667,3.8133333333333335,918.8755020080322,459.4377510040161,0.016754821752929874,69.80766861153755,0.019774468410046576,False,0.014389374322005702,57.88242698760158,0.017022308813070788,0.006386708063495266,0.015572098037467789,69.80619226661655,0.8874263369819455,100.0,0.0,0.8874263369819455,0.7649817443253031,0.0,0.0,21.302361619228673,-124.49203236363239,-124.49203236363239,69.80619226661655,100.0,100.0,0.0,0.0,0.0
2025-09-18 07:10:00,26.627,,75.765,36.63,2000.0,,,23.346813201904297,22.00049003682722,6.141547603516012,0.8456512284951391,36.63,0.30402900000000005,21.233333333333334,91.33333333333333,0.07666666666666666,0.7833333333333333,21.296296296296294,30.0,3.119047619047619,7.0,0.8,11.200000000000001,8.96,4.678571428571429,15.87857142857143,13.63857142857143,13.842592592592592,6.921296296296296,5.537037037037037,2.7685185185185186,2025-09-18 07:10:00,21.514800976969763,21.370030927033973,0.14477004993579,0.705353126405758,0.294646873594242,0.6569603016654446,0.34303969833455533,26.627,5.256969072966026,9.745185185185186,4.872592592592593,1174.1186970102633,587.0593485051317,0.01665673343611173,69.27019736835366,0.01966059877042083,False,0.014473547371156886,58.13069358847318,0.017120463012954133,0.0061285151680518105,0.015521823219805839,70.72842522220661,0.8453312995645903,100.0,0.0,0.8453312995645903,0.7446972503875426,0.0,0.0,21.370030927033973,-124.52888973665182,-124.52888973665182,70.72842522220661,100.0,100.0,0.0,0.0,0.0
2025-09-18 07:20:00,26.732,,75.551,57.79,2000.0,,,23.413196563720703,22.055353215162192,6.233007779645136,0.858486443803886,57.79,0.479657,21.266666666666666,91.66666666666667,0.09333333333333334,0.8666666666666667,25.925925925925924,30.0,3.238095238095238,7.0,0.8,11.200000000000001,8.96,4.857142857142857,16.057142857142857,13.817142857142859,16.85185185185185,8.425925925925926,6.7407407407407405,3.3703703703703702,2025-09-18 07:20:00,21.616890335208478,21.44196320920258,0.17492712600589755,0.6975088967971531,0.30249110320284694,0.6484698097601324,0.3515301902398676,26.732,5.290036790797419,11.863703703703704,5.931851851851852,1429.3618920124945,714.6809460062473,0.01671406914676408,69.52532785941918,0.01972716182923368,False,0.014558017765061796,58.37972604780101,0.01721894757340486,0.006283349740960945,0.015550485861400943,70.41965801622617,0.8580780783965158,100.0,0.0,0.8580780783965158,0.7558745488639604,0.0,0.0,21.44196320920258,-124.39799045414532,-124.39799045414532,70.41965801622617,100.0,100.0,0.0,0.0,0.0
